total_fitness,current_fitness,previous_fitness,live_enemies_count,dead_enemies_count,token,created_at
0.4677308,0.4566501,0.01108067,22,37,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:46 UTC
0.4546234,0.4416731,0.01295026,22,43,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:51 UTC
0.04604131,0.04604131,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:00 UTC
0.06069248,0.06069248,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:05 UTC
0.07027891,0.07027891,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:10 UTC
0.06004203,0.05907634,0.000965691,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:15 UTC
0.04817424,0.04720855,0.000965691,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:30 UTC
0.06626502,0.06529933,0.000965691,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:35 UTC
0.07281149,0.07152784,0.001283653,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:40 UTC
0.05794268,0.05586128,0.002081403,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:45 UTC
0.04769042,0.04560902,0.002081403,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:50 UTC
0.06404035,0.06164736,0.002392985,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:59 UTC
0.0600697,0.05711107,0.002958634,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:04 UTC
0.04993491,0.04697628,0.002958634,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:09 UTC
0.06003496,0.05707632,0.002958634,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:14 UTC
0.06241944,0.05887602,0.003543427,3,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:19 UTC
0.06594338,0.06239995,0.003543427,3,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:24 UTC
0.06187551,0.05802011,0.003855397,3,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:29 UTC
0.06655002,0.06269462,0.003855397,3,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:34 UTC
0.07685759,0.07205613,0.004801457,3,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:39 UTC
0.05925106,0.05444961,0.004801457,4,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:44 UTC
0.09851763,0.09340987,0.00510776,5,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:49 UTC
0.1240208,0.1182823,0.00573852,6,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:54 UTC
0.1455522,0.1388948,0.006657363,7,22,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:23:59 UTC
0.1587607,0.1514763,0.007284437,9,24,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:04 UTC
0.2051688,0.1973154,0.007853414,11,26,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:09 UTC
0.2648637,0.2552471,0.009616579,14,32,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:14 UTC
0.242794,0.2325951,0.01019893,14,34,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:19 UTC
0.325345,0.3148283,0.01051672,18,35,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:24 UTC
0.3613705,0.3496481,0.01172242,18,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:29 UTC
0.2906607,0.2786859,0.01197477,18,40,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:34 UTC
0.4199748,0.4065418,0.01343297,24,45,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:39 UTC
0.4473771,0.4321135,0.01526358,24,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:44 UTC
0.4631133,0.4466324,0.01648097,24,55,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:24:49 UTC
0.05085048,0.05085048,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:29:52 UTC
0.06703027,0.06671941,0.0003108607,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:29:57 UTC
0.0681297,0.06749971,0.000629987,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:02 UTC
0.05730455,0.05667456,0.000629987,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:07 UTC
0.05893616,0.05798589,0.0009502642,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:12 UTC
0.05929684,0.0577413,0.001555547,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:17 UTC
0.04493051,0.04306188,0.001868633,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:22 UTC
0.05318326,0.05131463,0.001868633,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:27 UTC
0.0626428,0.06046211,0.002180687,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:32 UTC
0.06774806,0.06524361,0.002504456,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:37 UTC
0.05589302,0.05306452,0.002828498,3,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:42 UTC
0.05967683,0.0565876,0.003089226,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:47 UTC
0.07126492,0.06817569,0.003089226,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:52 UTC
0.06281911,0.05879903,0.004020075,3,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:30:57 UTC
0.06890149,0.06488142,0.004020075,4,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:02 UTC
0.1009311,0.09567466,0.005256453,5,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:07 UTC
0.1054833,0.09974061,0.005742732,6,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:12 UTC
0.1286806,0.122088,0.006592545,7,22,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:17 UTC
0.1718884,0.1646894,0.007198967,9,24,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:22 UTC
0.202729,0.1945968,0.008132212,11,27,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:27 UTC
0.2749193,0.2659701,0.008949212,14,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:32 UTC
0.2694266,0.2604774,0.008949212,14,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:37 UTC
0.2916009,0.2817202,0.009880787,14,33,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:42 UTC
0.2645195,0.2528411,0.0116783,14,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:47 UTC
0.3380571,0.3254423,0.01261486,19,42,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:52 UTC
0.3299415,0.3162068,0.01373469,19,46,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:31:57 UTC
0.3339546,0.3189703,0.0149843,19,50,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:32:02 UTC
0.4560663,0.4407707,0.01529562,27,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:32:07 UTC
0.4490297,0.4337341,0.01529562,27,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzI0NTgsImp0aSI6ImM0NzFiZDZiLTMyYmUtNDk5Zi1iNjU5LTA1MTgwODk5OTZiMyJ9.,2023-08-12 09:32:12 UTC
0.04906811,0.04906811,0.0,3,0,"",2023-08-12 11:46:15 UTC
0.05075165,0.05045427,0.0002973794,3,1,"",2023-08-12 11:46:16 UTC
0.05364936,0.05364936,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4NDIzMTgsImp0aSI6IjU3NTEyODM0LWU4ZGUtNGNjNi1iN2Q1LTI4NTQxY2RkMjkwZSJ9.,2023-08-12 12:38:20 UTC
0.05835668,0.05835668,0.0,3,0,"",2023-08-12 12:39:56 UTC
0.05289672,0.05289672,0.0,3,0,"",2023-08-12 12:55:28 UTC
0.0553502,0.05506614,0.0002840562,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4NTA2MjIsImp0aSI6IjM4NzQzZjMxLWZmNzYtNDJmNi05ZjM1LWJhZDgyY2EwNmI5ZSJ9.,2023-08-12 14:32:48 UTC
0.04754302,0.04754302,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTI5NDUsImp0aSI6IjM4MmY4MDAwLTc1MmEtNDNmNS05MTNiLTMyZjdiYzc4NzM4NyJ9.,2023-08-15 09:50:41 UTC
0.06006883,0.05913087,0.0009379598,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTI5NDUsImp0aSI6IjM4MmY4MDAwLTc1MmEtNDNmNS05MTNiLTMyZjdiYzc4NzM4NyJ9.,2023-08-15 09:50:47 UTC
0.05423561,0.05307241,0.001163202,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTI5NDUsImp0aSI6IjM4MmY4MDAwLTc1MmEtNDNmNS05MTNiLTMyZjdiYzc4NzM4NyJ9.,2023-08-15 09:50:51 UTC
0.06602128,0.06456836,0.001452925,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTI5NDUsImp0aSI6IjM4MmY4MDAwLTc1MmEtNDNmNS05MTNiLTMyZjdiYzc4NzM4NyJ9.,2023-08-15 09:50:56 UTC
0.05791748,0.0561423,0.001775176,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTI5NDUsImp0aSI6IjM4MmY4MDAwLTc1MmEtNDNmNS05MTNiLTMyZjdiYzc4NzM4NyJ9.,2023-08-15 09:51:01 UTC
0.04629708,0.04629708,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:32 UTC
0.05164967,0.0513436,0.0003060686,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:37 UTC
0.05921534,0.05858447,0.0006308705,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:42 UTC
0.05627145,0.05506397,0.001207484,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:47 UTC
0.0436011,0.04208804,0.001513055,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:52 UTC
0.05548059,0.05373849,0.001742098,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:21:57 UTC
0.06341185,0.06166975,0.001742098,4,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:02 UTC
0.08368139,0.08163425,0.002047142,5,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:07 UTC
0.1090252,0.1067353,0.002289832,6,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:12 UTC
0.1467521,0.1438431,0.002909044,7,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:17 UTC
0.1744127,0.1696346,0.004778165,9,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:22 UTC
0.2086692,0.2033112,0.005357999,11,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:27 UTC
0.252074,0.2461398,0.005934194,14,20,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:32 UTC
0.2302668,0.2239484,0.006318394,14,22,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:37 UTC
0.306872,0.2997942,0.007077807,18,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:42 UTC
0.3102119,0.302178,0.008033884,18,28,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:47 UTC
0.3098316,0.3011647,0.008667002,18,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:52 UTC
0.2966837,0.2871454,0.009538267,18,33,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:22:57 UTC
0.4342743,0.4247361,0.009538267,25,33,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTQ3MTQsImp0aSI6ImU5ZWEyOGVkLTgyNzAtNDM4Yy1iNDA2LTFiZGI4YzY5MTM0MSJ9.,2023-08-15 10:23:02 UTC
0.05188798,0.05188798,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:30:36 UTC
0.0486346,0.04833458,0.0003000207,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:30:41 UTC
0.05382087,0.05326632,0.0005545557,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:30:46 UTC
0.05833712,0.05717476,0.00116236,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:30:51 UTC
0.05343566,0.05168474,0.001750915,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:30:56 UTC
0.08151349,0.07916991,0.002343582,4,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:01 UTC
0.0931593,0.09056959,0.002589704,5,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:06 UTC
